##
## Kepler Eclipsing Binary Catalog
## Revision Date (Y/M/D): June 2, 2015, 12:40 a.m.
## Download Date (Y/M/D): 2015/06/05
##
## Query String: {&quot;sort&quot;:&quot;p&quot;,&quot;inclNoJust&quot;:true,&quot;etvlong&quot;:true,&quot;campaign&quot;:[&quot;-2&quot;],&quot;inclFPlinked&quot;:true,&quot;inclHasSource&quot;:true,&quot;kics&quot;:[],&quot;cols&quot;:[&quot;pdepth&quot;,&quot;scdata&quot;,&quot;bjd0&quot;,&quot;glat&quot;,&quot;morph&quot;,&quot;swidth&quot;,&quot;ra&quot;,&quot;lcdata&quot;,&quot;figs&quot;,&quot;flags&quot;,&quot;sep&quot;,&quot;sigma&quot;,&quot;sdepth&quot;,&quot;keff&quot;,&quot;kic&quot;,&quot;p&quot;,&quot;pwidth&quot;,&quot;dec&quot;,&quot;kmag&quot;,&quot;glon&quot;],&quot;etvshort&quot;:true,&quot;inclFPnotlinked&quot;:true,&quot;incat1&quot;:true,&quot;inclHasJust&quot;:true,&quot;inclNoSource&quot;:true,&quot;kois&quot;:[]}
##
#KIC,period,bjd0,pdepth,sdepth,pwidth,swidth,sep,sigma,morph,Teff,kmag,RA,DEC,GLon,GLat,SC,
7767733,25.1983020,55202.008051,0.0704,0.0093,0.0074,0.0058,0.4250,0.0006,0.05,5699.0000,15.9400,296.4621,43.4597,77.2962,9.3066,False,
10616656,25.2852620,54968.965447,0.0608,-1.0000,0.0066,-1.0000,1.0000,0.0001,0.04,6248.0000,12.1380,297.6945,47.8790,81.6488,10.6837,True,
7375348,25.3091256,54979.197244,0.0001,-1.0000,0.0113,-1.0000,1.0000,0.0001,0.09,-1.0000,11.4720,295.4043,42.9814,76.4973,9.7561,True,
12302391,25.3217327,54972.686018,0.1063,0.0735,0.0063,0.0126,0.4356,0.0005,0.03,5869.0000,15.1280,288.4038,51.0738,81.9569,17.5003,False,
10664416,25.3221744,55022.174390,0.0009,-1.0000,0.0908,-1.0000,1.0000,0.0004,-1.00,4996.0000,14.8560,291.4008,47.9246,79.7445,14.4708,False,
10651945,25.3669964,55022.547521,0.1370,0.0527,0.0089,0.0076,0.7941,0.0005,0.06,5946.0000,15.5380,285.4381,47.9035,78.1210,18.1501,False,
11502172,25.4319585,54968.617081,0.0439,0.0171,0.0075,0.0071,0.4424,0.0003,0.05,5571.0000,14.1640,289.0782,49.4800,80.5844,16.4988,False,
11521048,25.7028687,54976.417479,0.0047,-1.0000,0.0045,-1.0000,1.0000,0.0004,0.03,5361.0000,14.9170,297.7670,49.4467,83.0722,11.3967,False,
4773155,25.7060003,54989.643457,0.4013,0.3426,0.0158,0.0069,0.6776,0.0004,0.12,5447.0000,13.5920,297.9827,39.8941,74.7258,6.5639,False,
5553624,25.7620711,54972.733739,0.4126,0.2305,0.0188,0.0065,0.4200,0.0021,0.13,5358.0000,14.2310,296.9871,40.7754,75.1166,7.6603,False,
6147573,25.8368331,54970.363385,0.1215,0.1131,0.0097,0.0088,0.7266,0.0002,0.07,5503.0000,13.3470,298.0788,41.4843,76.1487,7.2979,False,
3858949,25.9511387,54987.883881,0.0009,-1.0000,0.0203,-1.0000,1.0000,0.0004,0.23,5219.0000,14.5760,293.7108,38.9836,72.3109,9.0108,False,
3858884,25.9519309,54961.928697,0.3731,0.3025,0.0207,0.0293,0.7705,0.0095,0.14,-1.0000,9.2770,293.6954,38.9828,72.3046,9.0210,True,
3858879,25.9523109,55013.750021,0.0028,0.0018,0.0166,0.0309,0.7698,0.0005,0.19,5658.0000,15.1120,293.6941,38.9956,72.3156,9.0278,False,
5771961,26.0664367,55009.861435,-0.0005,-1.0000,0.2377,-1.0000,1.0000,0.0002,-1.00,6977.0000,10.5610,284.7599,41.0434,71.2546,16.0905,True,
5217586,26.0688098,55080.403814,0.0007,-1.0000,0.0102,-1.0000,1.0000,0.0003,0.08,5387.0000,14.1060,298.9024,40.3195,75.4531,6.1723,False,
5129777,26.1585303,55001.264573,-0.0002,-1.0000,0.0347,-1.0000,1.0000,0.0004,-1.00,8124.0000,12.8810,299.0478,40.2189,75.4231,6.0256,False,
7971389,26.3496135,54969.462453,0.0629,0.0669,0.0052,0.0045,0.5000,0.0003,0.03,5791.0000,14.0980,295.6347,43.7502,77.2653,9.9717,False,
9016693,26.3680271,55002.583038,-0.0014,-1.0000,0.0739,-1.0000,1.0000,0.0002,-1.00,7020.0000,11.6350,289.8839,45.3041,76.8364,14.3348,False,
8445775,26.5082709,54982.621176,0.0436,0.0398,0.0058,0.0068,0.5001,0.0003,0.04,5957.0000,13.8760,296.9532,44.4642,78.3609,9.4817,False,
2720096,26.6746797,55003.029283,0.0000,-1.0000,0.0595,-1.0000,1.0000,0.0003,-1.00,4832.0000,13.0470,292.9791,37.9109,71.0796,9.0213,False,
7049486,26.7184250,54971.050840,0.0705,0.0359,0.0104,0.0128,0.6732,0.0002,0.09,-1.0000,13.1440,296.1250,42.5221,76.3433,9.0721,False,
4840327,26.7371326,54979.846591,0.0539,-1.0000,0.0065,-1.0000,1.0000,0.0001,0.04,5802.0000,12.6880,293.1391,39.9257,72.9512,9.8375,False,
6025124,26.8377244,54991.124338,0.0072,-1.0000,0.0025,-1.0000,1.0000,0.0003,0.01,5931.0000,14.4260,285.1478,41.3889,71.7023,15.9515,False,
5098444,26.9489863,54984.022681,0.0185,0.0027,0.0165,0.0321,0.6387,0.0006,0.14,4615.0000,13.7710,291.5633,40.2678,72.7091,11.0677,True,
4931073,26.9512358,54956.971242,0.0836,0.0564,0.0108,0.0095,0.2472,0.0002,0.08,6453.0000,11.9570,293.8297,40.0312,73.2937,9.4166,True,
6023859,27.0098782,55109.337760,0.0571,-1.0000,0.0030,-1.0000,1.0000,0.0005,0.01,3928.0000,15.4830,284.4963,41.3259,71.4494,16.3806,False,
6042214,27.0462338,54977.908143,0.0010,-1.0000,0.0032,-1.0000,1.0000,0.0002,0.01,6089.0000,14.1730,291.7522,41.3112,73.7276,11.4013,False,
12356914,27.3074554,54976.508322,0.3589,0.0543,0.0058,0.0146,0.5851,0.0007,0.03,5368.0000,15.5290,291.3735,51.1534,82.7871,15.8124,False,
9632895,27.3220462,54965.424466,0.0856,0.0026,0.0078,0.0094,0.4967,0.0004,0.05,5425.0000,13.5520,283.2413,46.3785,76.0671,19.0264,True,
5306720,27.3645235,54976.473523,0.0016,-1.0000,0.0053,-1.0000,1.0000,0.0005,0.03,5941.0000,15.2440,299.1849,40.4844,75.7062,6.0716,False,
11133313,27.4008932,54998.054769,-0.0001,-1.0000,0.0715,-1.0000,1.0000,0.0001,-1.00,5993.0000,12.2380,289.6666,48.7296,80.0216,15.8513,False,
6146838,27.4672014,54976.671867,0.0661,-1.0000,0.0054,-1.0000,1.0000,0.0002,0.03,5338.0000,13.1820,297.9160,41.4856,76.0885,7.4042,False,
8415863,27.5337993,54980.240265,0.0459,0.0007,0.0052,0.0044,0.3604,0.0001,0.03,-1.0000,12.9210,285.0515,44.4851,74.6721,17.1717,False,
9941387,27.6596084,54974.247137,0.2968,-1.0000,0.0051,-1.0000,1.0000,0.0003,0.03,5150.0000,14.7060,286.8164,46.8844,77.4801,16.9109,False,
4376644,27.6777043,54979.117929,0.0099,-1.0000,0.0032,-1.0000,1.0000,0.0002,0.01,5805.0000,13.7670,294.5123,39.4621,73.0332,8.6865,True,
8572936,27.7958079,54979.723069,0.4018,0.3915,0.0068,0.0185,0.6207,0.0006,0.04,5706.0000,14.8750,296.4358,44.6416,78.3387,9.8902,True,
7668648,27.8185899,54963.315401,0.2580,0.0697,0.0106,0.0374,0.5073,0.0007,0.08,5875.0000,15.3250,286.2770,43.3391,73.9081,15.9242,True,
4142768,27.9916030,54992.650873,0.0137,0.0175,0.0097,0.0068,0.5008,0.0032,-1.00,5401.0000,12.1200,287.2629,39.2600,70.3362,13.6305,False,
8973000,28.0278725,54991.347496,0.2212,0.1904,0.0211,0.0085,0.6583,0.0007,0.14,5294.0000,14.5940,297.8944,45.2112,79.3517,9.2633,False,
6504534,28.1625998,54976.717044,0.0349,0.0009,0.0042,0.0040,0.5578,0.0002,0.02,4788.0000,14.2160,285.1671,41.9671,72.2647,16.1573,True,
7837526,28.2972104,54970.233934,0.0219,-1.0000,0.0050,-1.0000,1.0000,0.0001,0.03,6065.0000,12.7960,296.6163,43.5293,77.4126,9.2421,False,
11359305,28.4871148,54965.871514,0.0353,0.0131,0.0049,0.0064,0.2177,0.0002,0.02,6101.0000,13.3630,295.9843,49.1303,82.2277,12.2736,False,
9847239,28.5078911,54965.792183,0.0225,-1.0000,0.0042,-1.0000,1.0000,0.0004,0.02,5883.0000,14.8760,297.7411,46.6605,80.5811,10.0651,False,
2998124,28.5978844,54957.385528,0.0894,0.0027,0.0108,0.0131,0.4719,0.0002,0.08,6374.0000,13.1190,293.2664,38.1261,71.3787,8.9202,False,
9426071,28.7142040,54986.893812,0.0422,-1.0000,0.0077,-1.0000,1.0000,0.0004,0.05,6425.0000,13.7650,299.2831,45.9644,80.5029,8.7952,False,
8143170,28.7859430,54970.113064,0.0509,0.0242,0.0197,0.0222,0.4652,0.0002,0.15,4957.0000,12.8500,281.0895,44.0579,73.2136,19.6846,True,
7136958,29.0158532,55192.616323,0.1319,0.0643,0.0110,0.0102,0.3758,0.0005,0.08,5553.0000,15.5460,296.9398,42.6919,76.7873,8.6294,False,
10223616,29.1252576,54975.144652,0.0141,0.0080,0.0050,0.0054,0.4783,0.0004,0.03,4375.0000,15.1870,297.3907,47.2557,80.9928,10.5626,True,
10030778,29.4731603,55194.203801,0.0112,0.0090,0.0088,0.0075,0.5075,0.0009,0.07,5607.0000,15.9570,298.5061,46.9480,81.0961,9.7497,False,
11769801,29.7082201,54984.647171,0.0003,-1.0000,0.0851,-1.0000,1.0000,0.0001,-1.00,6229.0000,11.5490,295.1429,49.9931,82.7599,13.1526,True,
6307537,29.7445241,54960.659013,0.1787,0.0657,0.0321,0.0357,0.5032,0.0010,0.25,-1.0000,11.7530,297.7571,41.6805,76.1992,7.6043,True,
6431670,29.9114850,55097.476729,0.3370,0.2971,0.0078,0.0098,0.2927,0.0007,0.05,5103.0000,16.1280,287.8848,41.8794,73.0003,14.2620,True,
10320341,30.1146913,54991.528272,0.0825,-1.0000,0.0067,-1.0000,1.0000,0.0003,0.04,6061.0000,14.4820,282.1970,47.4196,76.8613,20.0426,False,
6778289,30.1301500,54955.099947,0.2630,0.1619,0.0154,0.0103,0.5335,0.0003,0.11,6320.0000,13.0760,292.1024,42.2522,74.7066,11.5834,False,
3098194,30.4765309,54969.971978,0.2401,0.2486,0.0133,0.0216,0.6325,0.0004,0.10,5328.0000,13.9010,286.0031,38.2857,69.0094,14.1354,False,
3340313,30.5537000,55006.928461,0.0500,-1.0000,0.0063,-1.0000,1.0000,0.0009,0.05,6208.0000,16.2450,290.9640,38.4695,70.8584,10.6865,False,
9957659,30.6945523,54988.747186,0.0133,-1.0000,0.0068,-1.0000,1.0000,0.0004,0.04,5932.0000,15.4960,294.4760,46.8617,79.6914,12.1341,False,
9957668,30.6953345,54958.024623,0.0833,-1.0000,0.0071,-1.0000,1.0000,0.0001,0.04,6072.0000,12.5080,294.4783,46.8638,79.6941,12.1337,True,
4847843,30.9597261,55003.374682,0.0005,-1.0000,0.0064,-1.0000,1.0000,0.0002,0.06,5394.0000,13.4050,295.0796,39.9625,73.6880,8.5392,False,
4847832,30.9602366,54972.434160,0.3563,0.3200,0.0073,0.0166,0.5402,0.0002,0.08,5648.0000,12.4500,295.0766,39.9583,73.6832,8.5392,False,
6042663,30.9717687,54984.531429,0.2170,0.0735,0.0092,0.0072,0.4514,0.0006,0.07,5354.0000,15.5960,291.8995,41.3059,73.7726,11.2997,False,
4540632,31.0053991,54983.860796,0.5127,0.1521,0.0033,0.0180,0.4227,0.0014,0.02,4818.0000,14.9910,284.0443,39.6615,69.7085,16.0733,False,
3938073,31.0243119,54960.840071,0.0921,0.0269,0.0087,0.0089,0.2335,0.0001,0.06,5744.0000,12.5120,286.1542,39.0657,69.7957,14.3388,True,
10092506,31.0416748,54997.352307,0.0005,-1.0000,0.1037,-1.0000,1.0000,0.0001,-1.00,6526.0000,11.2100,297.8457,47.0723,80.9820,10.2031,True,
9772531,31.2016886,54985.205319,0.0357,-1.0000,0.0032,-1.0000,1.0000,0.0006,0.01,3871.0000,15.7980,292.6570,46.5373,78.8263,13.1081,False,
8480642,31.5912217,54995.499925,0.0013,-1.0000,0.0035,-1.0000,1.0000,0.0002,0.01,5006.0000,13.6870,285.0004,44.5450,74.7165,17.2274,False,
12105785,31.9530294,54975.707431,0.0173,0.0020,0.0092,0.0046,0.4525,0.0002,0.06,5349.0000,13.0320,288.4874,50.6755,81.5900,17.3032,True,
8560861,31.9732325,54966.867732,0.0712,0.0330,0.0150,0.0154,0.5234,0.0008,0.12,7647.0000,8.5000,292.1394,44.6727,76.9427,12.6224,True,
8560840,31.9738413,54966.854549,0.0009,-1.0000,0.0182,-1.0000,1.0000,0.0005,0.18,4773.0000,15.5270,292.1344,44.6562,76.9258,12.6184,False,
9418994,32.0038006,54969.494160,0.0161,0.0021,0.0050,0.0075,0.5875,0.0002,0.03,5053.0000,13.3960,297.2839,45.9531,79.7974,9.9981,False,
8183389,32.4403405,54975.254681,0.2682,0.0229,0.0047,0.0060,0.7157,0.0007,0.02,4939.0000,15.8540,297.3703,44.0988,78.1845,9.0431,False,
5255552,32.4486352,54970.636491,0.0657,0.0142,0.0166,0.0370,0.5587,0.0006,0.17,4775.0000,15.2080,284.6931,40.4986,70.7101,15.9309,False,
7887124,32.4864272,54949.383029,0.0001,-1.0000,0.0826,-1.0000,1.0000,0.0001,-1.00,6388.0000,12.4220,290.4833,43.6224,75.4460,13.2449,False,
10019763,32.5046964,55198.361969,0.0065,-1.0000,0.0030,-1.0000,1.0000,0.0004,0.01,5874.0000,15.1340,295.0464,46.9746,79.9756,11.8387,False,
10857589,32.5325264,54980.076438,0.0882,0.0664,0.0172,0.0230,0.5839,0.0004,0.12,5589.0000,15.3540,290.1307,48.2899,79.7300,15.3940,False,
10352603,32.7789875,54992.973769,0.4107,0.3702,0.0102,0.0207,0.2739,0.0004,0.07,5884.0000,14.5200,296.5904,47.4169,80.8734,11.1161,False,
11923819,33.1595125,54959.651990,0.2109,0.1078,0.0094,0.0123,0.3353,0.0005,0.07,7724.0000,11.5620,296.4643,50.2862,83.4240,12.5331,True,
5629353,33.3250000,55016.172971,0.0067,-1.0000,0.0092,-1.0000,1.0000,0.0003,0.06,6016.0000,14.6240,294.5579,40.8505,74.2902,9.3089,False,
9596037,33.3556133,54990.757471,0.0003,-1.0000,0.0430,-1.0000,1.0000,0.0002,-1.00,6341.0000,13.7320,294.9424,46.2501,79.2847,11.5698,False,
8773948,33.4695244,54987.007072,0.1662,0.1038,0.0133,0.0225,0.4878,0.0003,0.11,5684.0000,13.7140,298.4424,44.9109,79.2813,8.7783,False,
3955867,33.6599615,54960.866328,0.0421,0.0161,0.0570,0.0501,0.5031,0.0012,0.40,4706.0000,13.5470,291.9301,39.0721,71.7486,10.2812,False,
3323289,33.6932012,54991.866206,0.4521,0.2938,0.0077,0.0069,0.6577,0.0016,0.05,5229.0000,14.8980,285.3366,38.4505,68.9513,14.6804,False,
5897826,33.7947178,54967.748401,0.0087,-1.0000,0.0241,-1.0000,1.0000,0.0001,0.16,5661.0000,13.1090,297.4759,41.1143,75.5977,7.5065,True,
11442465,33.9338311,54985.742007,0.0080,-1.0000,0.0174,-1.0000,1.0000,0.0007,0.12,4896.0000,15.7160,284.1723,49.3607,79.2649,19.4348,False,
7121885,33.9375425,55206.106606,0.1995,0.0312,0.0074,0.0120,0.3429,0.0004,0.05,5970.0000,15.1910,293.0307,42.6352,75.3681,11.1414,False,
9346253,34.0645780,54983.451023,0.0304,-1.0000,0.0124,-1.0000,1.0000,0.0005,0.09,5916.0000,15.4430,293.3866,45.8703,78.4397,12.3612,False,
5297298,34.1936060,54954.102160,0.0149,-1.0000,0.0069,-1.0000,1.0000,0.0002,0.04,5958.0000,13.3250,297.3603,40.4298,74.9545,7.2433,True,
11601584,34.2066941,54981.802818,0.0003,-1.0000,0.0072,-1.0000,1.0000,0.0003,0.04,5167.0000,14.1220,286.4715,49.6490,80.0925,18.1317,True,
6960487,34.5259877,55190.257396,0.0635,-1.0000,0.0043,-1.0000,1.0000,0.0004,0.02,5858.0000,15.1420,295.2039,42.4305,75.9340,9.6260,False,
4042026,34.8200461,54996.015661,0.0188,0.0019,0.0133,0.0157,0.2927,0.0005,0.09,5017.0000,15.1870,286.8693,39.1037,70.0616,13.8458,True,
9024857,35.0265936,54993.600906,0.1111,-1.0000,0.0031,-1.0000,1.0000,0.0005,0.01,5109.0000,15.4960,292.8785,45.3444,77.7957,12.4471,False,
7219906,35.0898100,54986.395147,0.0050,0.0014,0.0040,0.0047,0.7926,0.0002,0.02,5380.0000,14.2660,297.0146,42.7892,76.9003,8.6289,False,
6611330,35.1466903,54864.047291,0.0051,-1.0000,0.0030,-1.0000,1.0000,0.0006,0.01,5230.0000,15.8380,293.3381,42.0163,74.9109,10.6586,False,
8223328,35.5162792,54927.893449,0.0100,0.0003,0.0026,0.0023,0.1446,0.0001,0.01,5497.0000,12.4810,287.8569,44.1028,75.0992,15.1693,False,
7047299,35.8822441,55034.414371,0.0955,-1.0000,0.0040,-1.0000,1.0000,0.0002,0.01,5608.0000,14.2950,295.6107,42.5784,76.2100,9.4318,False,
6936977,36.4731222,54992.765888,0.1507,-1.0000,0.0029,-1.0000,1.0000,0.0003,0.01,5269.0000,14.3590,287.9515,42.4132,73.5251,14.4320,False,
3757778,36.5143967,55215.879921,0.1173,0.0051,0.0071,0.0105,0.6549,0.0006,0.04,5570.0000,15.4230,294.1963,38.8371,72.3588,8.6084,False,
6877673,36.7588872,54989.092003,0.2659,0.1817,0.0150,0.0129,0.4369,0.0002,0.11,5819.0000,13.6760,295.7658,42.3913,76.0985,9.2422,False,
5866104,36.9760000,55003.635370,0.0564,0.0153,0.0051,0.0116,0.7319,0.0012,0.03,-1.0000,17.0660,288.4448,41.1726,72.5117,13.5909,False,
5866099,36.9767060,54966.632210,0.0009,-1.0000,0.0071,-1.0000,1.0000,0.0002,0.06,5366.0000,13.6980,288.4429,41.1722,72.5107,13.5921,False,
8314801,37.1832779,54981.962780,0.2302,0.2261,0.0131,0.0141,0.2603,0.0002,0.09,5449.0000,13.8400,296.8732,44.2413,78.1351,9.4239,False,
9529856,37.4822247,54988.839276,0.0276,0.0071,0.0047,0.0050,0.2170,0.0002,0.02,6176.0000,13.4600,293.2625,46.1506,78.6579,12.5629,False,
8738115,37.5942656,55039.172335,0.0289,0.0119,0.0084,0.0033,0.2208,0.0005,0.06,5671.0000,15.6320,284.4483,44.9634,74.9773,17.7441,False,
8605074,37.6016224,54990.121597,0.0637,0.0028,0.0090,0.0105,0.4154,0.0006,0.06,5876.0000,15.5050,282.3060,44.7147,74.1763,19.0826,False,
5003117,37.6130010,54986.092638,0.0227,-1.0000,0.0092,-1.0000,1.0000,0.0002,0.07,5387.0000,14.0260,289.3614,40.1288,71.8364,12.5231,True,
6606934,37.8069389,54986.839905,0.0993,-1.0000,0.0037,-1.0000,1.0000,0.0004,0.01,6122.0000,14.8980,292.0717,42.0764,74.5354,11.5259,False,
12306808,37.8784839,54971.127795,0.1947,0.1611,0.0111,0.0114,0.5559,0.0003,0.08,5738.0000,13.2650,291.1106,51.0589,82.6281,15.9255,False,
11906217,37.9102159,54995.457578,0.0951,0.0170,0.0029,0.0035,0.1860,0.0003,0.02,4517.0000,14.4300,287.0593,50.2140,80.7898,17.9803,False,
10334122,37.9528574,54983.553583,0.0000,-1.0000,0.0195,-1.0000,1.0000,0.0001,-1.00,6116.0000,12.8460,289.6644,47.4004,78.7548,15.3238,False,
4932348,38.0367727,54991.896792,0.0829,0.0018,0.0045,0.0056,0.7696,0.0005,0.02,5386.0000,15.4720,294.1479,40.0555,73.4305,9.2124,False,
7677005,38.0581390,54975.409399,0.2862,0.1707,0.0082,0.0112,0.7943,0.0003,0.05,6683.0000,12.1780,289.9158,43.3908,75.0521,13.5210,True,
8009500,38.4766387,54983.575135,0.1736,0.0085,0.0048,0.0071,0.7199,0.0003,0.02,5142.0000,14.5790,283.2012,43.8890,73.5898,18.1975,False,
11449844,38.4787644,54984.852150,0.0248,-1.0000,0.0059,-1.0000,1.0000,0.0002,0.03,5304.0000,13.7790,288.9022,49.3705,80.4330,16.5623,True,
5653126,38.4968823,54985.816152,0.0836,0.0113,0.0121,0.0098,0.3840,0.0003,0.09,5766.0000,13.1730,299.7020,40.8963,76.2641,5.9471,True,
7133286,38.5106807,54988.595373,0.0857,0.0174,0.0383,0.0341,0.5013,0.0015,0.29,-1.0000,13.0350,296.0586,42.6696,76.4506,9.1857,False,
9907505,39.2068076,55053.874006,0.1712,0.0133,0.0056,0.0051,0.3544,0.0005,0.03,5666.0000,15.5450,297.8179,46.7642,80.6992,10.0696,False,
10909274,39.2381401,54981.650885,0.4102,0.3191,0.0051,0.0191,0.1673,0.0002,0.03,6358.0000,12.1530,285.9762,48.3208,78.6655,17.9623,True,
2693092,39.8415237,54961.298937,0.1369,0.0046,0.0077,0.0071,0.3437,0.0002,0.05,5819.0000,12.0030,285.9048,37.9281,68.6396,14.0629,True,
9963009,40.0696571,54986.018248,0.0415,0.0101,0.0089,0.0087,0.5303,0.0002,0.06,5653.0000,14.4580,296.4682,46.8518,80.3261,10.9220,False,
7622486,40.2465028,54994.305952,0.1530,-1.0000,0.0055,-1.0000,1.0000,0.0047,0.03,-1.0000,13.0920,296.0251,43.2349,76.9418,9.4777,True,
5308778,40.5654998,54949.762109,0.0021,0.0017,0.0378,0.0398,0.5003,0.0005,0.39,4812.0000,11.7770,299.5774,40.4585,75.8381,5.8022,False,
6864859,40.8778427,54955.556300,0.2285,0.2426,0.0088,0.0083,0.8750,0.0001,0.06,-1.0000,11.6630,292.3502,42.3934,74.9187,11.4818,True,
12644769,41.0775867,54965.657634,0.1353,0.0171,0.0055,0.0042,0.4885,0.0001,0.03,4051.0000,11.7620,289.0757,51.7574,82.7856,17.3663,True,
11045383,41.1667381,54991.939066,0.0047,-1.0000,0.0022,-1.0000,1.0000,0.0002,0.01,5036.0000,13.4180,298.2109,48.5592,82.4240,10.7128,False,
4949194,41.2632016,54997.894523,-0.0006,-1.0000,0.0525,-1.0000,1.0000,0.0001,-1.00,8444.0000,8.9420,297.9279,40.0549,74.8446,6.6808,True,
4569590,41.3648817,55039.895295,0.0055,-1.0000,0.0738,-1.0000,1.0000,0.0013,0.47,4588.0000,12.7990,293.8623,39.6901,72.9995,9.2359,False,
5643492,41.8654718,54994.174422,0.0036,0.0013,0.0053,0.0075,0.6423,0.0003,0.03,5832.0000,14.5280,297.7605,40.8300,75.4567,7.1787,False,
8553907,42.0322129,54957.882820,0.3759,0.3431,0.0062,0.0104,0.2067,0.0001,0.04,6425.0000,12.6940,289.4792,44.6314,76.0820,14.3201,True,
5392897,42.3992987,55187.460970,0.2032,0.1288,0.0158,0.0071,0.2239,0.0008,0.11,5901.0000,15.7470,299.0694,40.5157,75.6881,6.1631,False,
5796185,42.5592351,55207.366051,0.1870,0.0043,0.0028,0.0071,0.3401,0.0007,0.01,5530.0000,15.8310,293.4561,41.0459,74.0742,10.1368,False,
12508335,42.9438650,54988.205889,0.0090,-1.0000,0.0030,-1.0000,1.0000,0.0004,0.01,5535.0000,14.7080,290.1651,51.4673,82.7753,16.6303,True,
12217907,43.2045856,54979.597308,0.2047,0.0613,0.0125,0.0066,0.3314,0.0003,0.09,5745.0000,14.2910,296.2712,50.8863,83.9118,12.9188,False,
8378922,43.2633058,54983.377293,0.3381,0.2187,0.0078,0.0157,0.4247,0.0004,0.06,5438.0000,14.9770,296.3717,44.3835,78.0865,9.8069,False,
8838070,43.3627245,55004.084670,-0.0004,-1.0000,0.0234,-1.0000,1.0000,0.0002,-1.00,6226.0000,13.9360,298.1911,45.0936,79.3526,9.0232,False,
6042191,43.3909231,54981.274403,-0.0007,-1.0000,0.0473,-1.0000,1.0000,0.0003,-1.00,4986.0000,13.1580,291.7434,41.3100,73.7234,11.4067,False,
10068919,43.5622719,54986.269949,0.0460,-1.0000,0.0031,-1.0000,1.0000,0.0003,0.01,6153.0000,13.6760,289.2642,47.0060,78.2672,15.4157,False,
8700506,43.7977954,55005.598901,0.3371,0.3723,0.0074,0.0171,0.6873,0.0004,0.04,6608.0000,13.4780,295.9308,44.8385,78.3413,10.2995,False,
5179609,43.9309664,54967.217779,0.0097,-1.0000,0.0110,-1.0000,1.0000,0.0002,0.08,4777.0000,12.7760,289.6114,40.3358,72.1114,12.4381,False,
7598128,44.2581726,54977.236705,0.0213,-1.0000,0.0065,-1.0000,1.0000,0.0002,0.04,6312.0000,13.2040,288.5420,43.2554,74.5012,14.3761,True,
4928119,44.6390151,54989.452504,0.0371,-1.0000,0.0020,-1.0000,1.0000,0.0005,0.00,5940.0000,15.5100,293.0262,40.0731,73.0440,9.9819,False,
6784887,44.7144484,54968.341088,0.0841,-1.0000,0.0048,-1.0000,1.0000,0.0003,0.02,5961.0000,14.9650,293.9911,42.2609,75.3575,10.3400,False,
7541502,44.8273231,54961.582297,0.2207,0.0249,0.0056,0.0038,0.7962,0.0001,0.03,-1.0000,11.5600,295.5765,43.1903,76.7444,9.7441,True,
9818732,45.0355910,54965.632695,0.3793,0.3000,0.0073,0.0116,0.2973,0.0003,0.05,6309.0000,14.5290,285.4728,46.6987,76.9466,17.6991,False,
8625821,45.3961434,55060.713904,0.0012,-1.0000,0.0034,-1.0000,1.0000,0.0004,0.02,5463.0000,15.0240,292.1771,44.7866,77.0597,12.6479,False,
10420279,45.4332500,55005.943791,0.4346,0.3855,0.0046,0.0104,0.7122,0.0004,0.03,5512.0000,14.7740,297.3803,47.5450,81.2474,10.7080,False,
5356593,45.9778676,54981.664135,0.0257,-1.0000,0.0071,-1.0000,1.0000,0.0002,0.04,5395.0000,13.7250,289.9668,40.5327,72.4117,12.2775,True,
11959569,46.1487411,54960.100378,0.3558,0.1879,0.0139,0.0168,0.4178,0.0002,0.11,5175.0000,12.3870,289.3942,50.3681,81.5212,16.6531,True,
6699562,46.2705311,54960.384514,0.0642,-1.0000,0.0069,-1.0000,1.0000,0.0002,0.04,6127.0000,13.5290,294.0647,42.1129,75.2495,10.2234,False,
11499263,46.6982167,55047.395771,0.0439,-1.0000,0.0035,-1.0000,1.0000,0.0004,0.01,5544.0000,15.2670,287.4051,49.4563,80.1337,17.4972,False,
8104030,46.8399400,54997.137848,0.0058,0.0022,0.0032,0.0039,0.6961,0.0004,0.02,5700.0000,15.3140,294.0680,43.9369,76.8993,11.0589,False,
4247023,47.1906146,55014.593156,0.3811,0.3072,0.0055,0.0086,0.2890,0.0006,0.03,5424.0000,15.6240,286.8485,39.3049,70.2444,13.9419,False,
5630212,47.5847646,54990.559256,0.0017,-1.0000,0.0369,-1.0000,1.0000,0.0008,0.36,-1.0000,10.2140,294.7917,40.8709,74.3927,9.1624,False,
12167361,47.9309496,55012.095641,0.0021,-1.0000,0.0021,-1.0000,1.0000,0.0001,0.00,8017.0000,10.3760,295.5987,50.7207,83.5615,13.2215,True,
9164836,48.1188189,55003.838783,0.0663,0.0083,0.0040,0.0036,0.7398,0.0003,0.01,5758.0000,14.4740,295.7123,45.5898,78.9418,10.7890,True,
8610483,48.7993681,54993.195479,0.2783,0.1224,0.0072,0.0118,0.7116,0.0004,0.05,5924.0000,15.0500,285.2840,44.7692,75.0121,17.1216,False,
8506766,48.9374112,55071.647139,0.0064,-1.0000,0.0051,-1.0000,1.0000,0.0002,0.03,6772.0000,13.9600,295.9409,44.5784,78.1119,10.1700,True,
